user_id,generation,country,subscription_status,registration_cohort,tenure_years,tenure_year_group,active_score,reactive_score,total_engagement_score,daily_active_hours_group,days_since_last_login,inactivity_by_tenure,status
1266341,Gen X,Germany,Premium,2016–2018 Expansion,9,8–10 years,0.33642,0.50086,0.83728,2–4 hours,44,0.01339, Recently active
1305223,Boomers,United States,Premium,2010–2012 Early adopters,14,10+ years,0.22910,0.44667,0.67577,2–4 hours,33,0.00646, Recently active
673241,Gen X,United Kingdom,Free,2016–2018 Expansion,10,8–10 years,0.42127,0.71581,1.13708,4–6 hours,77,0.02110, Recently active
1173292,Millennials,Japan,Premium,2016–2018 Expansion,8,8–10 years,0.51112,0.76781,1.27893,6+ hours,153,0.05240, Recently active
109062,Millennials,Brazil,Premium,2013–2015 Growth,13,10+ years,0.14107,0.37667,0.51774,1–2 hours,135,0.02845, Recently active
648903,Gen Z,Australia,Free,2016–2018 Expansion,10,8–10 years,0.14245,0.26790,0.41035,<1 hour,8,0.00219, Recently active
644286,Millennials,India,Premium,2016–2018 Expansion,8,8–10 years,0.45127,0.67267,1.12393,4–6 hours,315,0.10788, Recently active
1255994,Millennials,Brazil,Free,2013–2015 Growth,12,10+ years,0.24615,0.47352,0.71968,2–4 hours,41,0.00936, Recently active
1532559,Millennials,South Korea,Premium,2013–2015 Growth,13,10+ years,0.47279,0.80286,1.27565,4–6 hours,171,0.03604, Recently active
1534643,Gen Z,Brazil,Free,2010–2012 Early adopters,16,10+ years,0.12177,0.39181,0.51358,1–2 hours,346,0.05925, Recently active
994631,Millennials,United States,Free,2013–2015 Growth,12,10+ years,0.30587,0.56248,0.86834,2–4 hours,302,0.06895, Recently active
171948,Millennials,India,Business,2016–2018 Expansion,9,8–10 years,0.08706,0.15552,0.24258,<1 hour,84,0.02557, Recently active
1271894,Gen X,Australia,Free,2019–2021 Monetization,5,5–7 years,0.22535,0.42752,0.65288,2–4 hours,166,0.09096, Recently active
1161469,Gen Z,United States,Free,2010–2012 Early adopters,14,10+ years,0.33047,0.50610,0.83657,2–4 hours,324,0.06341, Recently active
1338526,Millennials,Germany,Free,2019–2021 Monetization,7,5–7 years,0.42989,0.67848,1.10837,2–4 hours,346,0.13542, Recently active
1477109,Gen Z,Brazil,Premium,2013–2015 Growth,12,10+ years,0.51572,0.76886,1.28458,4–6 hours,316,0.07215, Recently active
884708,Gen Z,South Korea,Business,2019–2021 Monetization,6,5–7 years,0.53487,0.74714,1.28201,4–6 hours,314,0.14338, Recently active
357721,Boomers,Canada,Premium,2010–2012 Early adopters,14,10+ years,0.44473,0.72800,1.17273,4–6 hours,70,0.01370, Recently active
1166826,Gen Z,Other,Premium,2022–2025 Mature,1,< 2 years,0.28281,0.55190,0.83472,2–4 hours,249,0.68219,At risk
1124562,Gen X,South Korea,Free,2013–2015 Growth,13,10+ years,0.38934,0.48705,0.87639,2–4 hours,309,0.06512, Recently active
396113,Boomers,Germany,Free,2013–2015 Growth,13,10+ years,0.30547,0.64505,0.95052,4–6 hours,305,0.06428, Recently active
793250,Boomers,United States,Free,2013–2015 Growth,13,10+ years,0.23604,0.37933,0.61537,2–4 hours,335,0.07060, Recently active
43090,Gen X,India,Free,2022–2025 Mature,1,< 2 years,0.16967,0.21229,0.38196,<1 hour,219,0.60000,At risk
1373157,Millennials,India,Free,2016–2018 Expansion,9,8–10 years,0.20005,0.34105,0.54110,1–2 hours,272,0.08280, Recently active
334494,Gen Z,Brazil,Free,2016–2018 Expansion,8,8–10 years,0.21845,0.34400,0.56245,1–2 hours,269,0.09212, Recently active
629122,Gen Z,India,Free,2010–2012 Early adopters,14,10+ years,0.14203,0.32962,0.47165,1–2 hours,105,0.02055, Recently active
639079,Gen X,Brazil,Free,2010–2012 Early adopters,16,10+ years,0.49434,0.53695,1.03130,2–4 hours,176,0.03014, Recently active
1125258,Boomers,United States,Free,2019–2021 Monetization,5,5–7 years,0.29588,0.46343,0.75931,2–4 hours,261,0.14301, Recently active
378206,Gen X,Australia,Free,2022–2025 Mature,3,2–4 years,0.39211,0.67962,1.07173,4–6 hours,239,0.21826, Recently active
1350273,Millennials,United States,Free,2010–2012 Early adopters,14,10+ years,0.16968,0.12029,0.28997,<1 hour,25,0.00489, Recently active
711751,Gen X,Brazil,Free,2022–2025 Mature,4,2–4 years,0.46985,0.71619,1.18604,4–6 hours,251,0.17192, Recently active
274034,Gen X,United States,Free,2019–2021 Monetization,5,5–7 years,0.40893,0.48257,0.89150,2–4 hours,257,0.14082, Recently active
817239,Millennials,United States,Free,2013–2015 Growth,12,10+ years,0.22367,0.41086,0.63453,2–4 hours,238,0.05434, Recently active
669414,Gen Z,India,Premium,2019–2021 Monetization,5,5–7 years,0.41366,0.73438,1.14804,4–6 hours,272,0.14904, Recently active
1302371,Millennials,Canada,Free,2022–2025 Mature,2,2–4 years,0.53000,0.85571,1.38571,6+ hours,191,0.26164,Active
55949,Boomers,United Kingdom,Free,2022–2025 Mature,2,2–4 years,0.29518,0.53638,0.83156,2–4 hours,191,0.26164,Active
860128,Millennials,United Kingdom,Free,2019–2021 Monetization,6,5–7 years,0.48695,0.74343,1.23038,4–6 hours,116,0.05297, Recently active
1310182,Gen X,Canada,Free,2013–2015 Growth,13,10+ years,0.35655,0.52333,0.87988,2–4 hours,349,0.07355, Recently active
1274387,Gen X,United States,Business,2022–2025 Mature,1,< 2 years,0.11789,0.15676,0.27465,<1 hour,200,0.54795,At risk
778014,Millennials,Other,Business,2016–2018 Expansion,8,8–10 years,0.39890,0.74571,1.14461,4–6 hours,244,0.08356, Recently active
578952,Millennials,Brazil,Free,2022–2025 Mature,3,2–4 years,0.36310,0.66990,1.03301,4–6 hours,339,0.30959,Active
295893,Gen Z,United Kingdom,Free,2016–2018 Expansion,10,8–10 years,0.18243,0.31086,0.49329,1–2 hours,270,0.07397, Recently active
1499091,Millennials,United States,Business,2019–2021 Monetization,7,5–7 years,0.18632,0.49819,0.68451,2–4 hours,327,0.12798, Recently active
949153,Millennials,Brazil,Free,2022–2025 Mature,4,2–4 years,0.14410,0.27676,0.42087,<1 hour,186,0.12740, Recently active
96521,Gen X,India,Free,2022–2025 Mature,3,2–4 years,0.19923,0.48162,0.68085,2–4 hours,235,0.21461, Recently active
187355,Gen Z,United States,Free,2013–2015 Growth,13,10+ years,0.24439,0.32657,0.57096,1–2 hours,284,0.05985, Recently active
748034,Gen Z,United States,Free,2022–2025 Mature,3,2–4 years,0.13870,0.27486,0.41355,1–2 hours,-1,-0.00091, Recently active
1539419,Gen X,United States,Free,2016–2018 Expansion,8,8–10 years,0.29006,0.46657,0.75663,2–4 hours,301,0.10308, Recently active
570444,Gen Z,Japan,Premium,2022–2025 Mature,2,2–4 years,0.29952,0.56619,0.86571,2–4 hours,218,0.29863,Active
798319,Millennials,Canada,Free,2016–2018 Expansion,9,8–10 years,0.31030,0.48067,0.79097,2–4 hours,212,0.06454, Recently active
1268832,Millennials,United States,Free,2010–2012 Early adopters,14,10+ years,0.18093,0.19171,0.37265,<1 hour,343,0.06712, Recently active
693791,Millennials,Canada,Free,2016–2018 Expansion,9,8–10 years,0.49180,0.72800,1.21980,4–6 hours,64,0.01948, Recently active
250827,Gen Z,United States,Free,2019–2021 Monetization,6,5–7 years,0.11941,0.17362,0.29303,<1 hour,223,0.10183, Recently active
680958,Gen X,India,Free,2022–2025 Mature,2,2–4 years,0.20077,0.37524,0.57601,2–4 hours,258,0.35342,Active
767344,Millennials,United States,Business,2013–2015 Growth,11,10+ years,0.13814,0.22267,0.36080,<1 hour,54,0.01345, Recently active
245346,Millennials,Canada,Free,2016–2018 Expansion,10,8–10 years,0.25215,0.40457,0.65673,2–4 hours,330,0.09041, Recently active
105316,Millennials,Brazil,Free,2013–2015 Growth,11,10+ years,0.23963,0.50000,0.73963,2–4 hours,59,0.01469, Recently active
838768,Millennials,United States,Free,2019–2021 Monetization,7,5–7 years,0.34352,0.64152,0.98504,4–6 hours,273,0.10685, Recently active
1172398,Gen Z,Japan,Free,2010–2012 Early adopters,15,10+ years,0.25355,0.45476,0.70831,2–4 hours,139,0.02539, Recently active
1086089,Gen X,India,Free,2013–2015 Growth,11,10+ years,0.55996,0.72314,1.28311,4–6 hours,245,0.06102, Recently active
1465151,Millennials,Other,Free,2022–2025 Mature,4,2–4 years,0.39629,0.65552,1.05182,4–6 hours,302,0.20685, Recently active
1187485,Gen Z,Brazil,Premium,2022–2025 Mature,3,2–4 years,0.18636,0.30905,0.49540,1–2 hours,38,0.03470, Recently active
402349,Gen Z,India,Free,2013–2015 Growth,13,10+ years,0.55996,0.80286,1.36282,6+ hours,129,0.02719, Recently active
402271,Gen X,United States,Free,2022–2025 Mature,4,2–4 years,0.42610,0.82390,1.25000,6+ hours,322,0.22055, Recently active
322084,Millennials,United States,Free,2019–2021 Monetization,6,5–7 years,0.40144,0.53495,0.93639,2–4 hours,73,0.03333, Recently active
1107647,Gen Z,India,Free,2022–2025 Mature,3,2–4 years,0.32881,0.53029,0.85910,2–4 hours,126,0.11507, Recently active
485752,Millennials,United States,Free,2019–2021 Monetization,6,5–7 years,0.47488,0.75429,1.22917,4–6 hours,333,0.15205, Recently active
935842,Gen Z,India,Free,2022–2025 Mature,3,2–4 years,0.52746,0.81000,1.33746,6+ hours,192,0.17534, Recently active
909879,Gen X,Australia,Free,2016–2018 Expansion,9,8–10 years,0.37170,0.66676,1.03846,4–6 hours,51,0.01553, Recently active
553065,Boomers,United States,Free,2022–2025 Mature,3,2–4 years,0.13025,0.18705,0.31730,<1 hour,85,0.07763, Recently active
89018,Gen Z,Canada,Free,2016–2018 Expansion,9,8–10 years,0.62375,0.76857,1.39232,4–6 hours,347,0.10563, Recently active
1410082,Gen X,Brazil,Free,2016–2018 Expansion,10,8–10 years,0.49291,0.80552,1.29843,6+ hours,198,0.05425, Recently active
902139,Millennials,Canada,Premium,2019–2021 Monetization,7,5–7 years,0.13453,0.20181,0.33634,1–2 hours,333,0.13033, Recently active
949142,Gen Z,South Korea,Free,2022–2025 Mature,4,2–4 years,0.21397,0.30019,0.51416,1–2 hours,354,0.24247, Recently active
247774,Millennials,Canada,Free,2010–2012 Early adopters,15,10+ years,0.22048,0.45800,0.67848,2–4 hours,28,0.00511, Recently active
981369,Boomers,United States,Free,2013–2015 Growth,12,10+ years,0.24563,0.38000,0.62563,2–4 hours,231,0.05274, Recently active
12822,Millennials,United States,Free,2016–2018 Expansion,8,8–10 years,0.24465,0.41210,0.65675,2–4 hours,32,0.01096, Recently active
819715,Gen X,United States,Free,2013–2015 Growth,11,10+ years,0.12204,0.14267,0.26471,<1 hour,119,0.02964, Recently active
667731,Gen Z,Brazil,Free,2013–2015 Growth,11,10+ years,0.26558,0.43695,0.70253,2–4 hours,263,0.06550, Recently active
520984,Millennials,Japan,Free,2022–2025 Mature,1,< 2 years,0.12536,0.29000,0.41536,1–2 hours,162,0.44384,Active
419936,Gen X,United States,Business,2022–2025 Mature,4,2–4 years,0.14620,0.32781,0.47401,1–2 hours,-1,-0.00068, Recently active
760456,Gen Z,United States,Business,2022–2025 Mature,2,2–4 years,0.24396,0.46410,0.70806,2–4 hours,11,0.01507, Recently active
1094737,Gen X,United States,Free,2010–2012 Early adopters,15,10+ years,0.12705,0.18257,0.30962,<1 hour,13,0.00237, Recently active
10490,Millennials,Other,Free,2013–2015 Growth,11,10+ years,0.40684,0.63829,1.04513,2–4 hours,248,0.06177, Recently active
1178831,Boomers,Japan,Free,2013–2015 Growth,12,10+ years,0.32878,0.59552,0.92430,2–4 hours,90,0.02055, Recently active
329838,Gen X,Other,Free,2013–2015 Growth,12,10+ years,0.38502,0.67219,1.05721,4–6 hours,271,0.06187, Recently active
494451,Millennials,India,Free,2022–2025 Mature,3,2–4 years,0.08219,0.13314,0.21533,<1 hour,113,0.10320, Recently active
82254,Gen Z,United States,Free,2010–2012 Early adopters,14,10+ years,0.15092,0.28048,0.43140,<1 hour,23,0.00450, Recently active
63658,Gen X,Other,Business,2022–2025 Mature,2,2–4 years,0.38558,0.71857,1.10415,4–6 hours,21,0.02877, Recently active
1418949,Boomers,United States,Free,2022–2025 Mature,3,2–4 years,0.11051,0.37371,0.48423,2–4 hours,112,0.10228, Recently active
1214704,Millennials,United States,Business,2013–2015 Growth,12,10+ years,0.36297,0.53638,0.89935,2–4 hours,51,0.01164, Recently active
480248,Millennials,Brazil,Premium,2016–2018 Expansion,9,8–10 years,0.26908,0.47667,0.74574,2–4 hours,49,0.01492, Recently active
673128,Gen Z,United States,Free,2022–2025 Mature,1,< 2 years,0.15593,0.27324,0.42917,<1 hour,270,0.73973,At risk
423139,Gen X,United States,Business,2022–2025 Mature,4,2–4 years,0.12914,0.14371,0.27285,<1 hour,120,0.08219, Recently active
1172474,Millennials,Germany,Premium,2010–2012 Early adopters,15,10+ years,0.25034,0.41581,0.66615,2–4 hours,99,0.01808, Recently active
210207,Gen X,United States,Premium,2010–2012 Early adopters,14,10+ years,0.16247,0.31724,0.47971,1–2 hours,155,0.03033, Recently active
1307992,Millennials,United States,Free,2013–2015 Growth,13,10+ years,0.25672,0.41171,0.66843,2–4 hours,167,0.03519, Recently active
812882,Gen X,United States,Free,2013–2015 Growth,11,10+ years,0.14190,0.22238,0.36428,<1 hour,208,0.05181, Recently active
520359,Millennials,Brazil,Free,2010–2012 Early adopters,16,10+ years,0.22689,0.38800,0.61489,2–4 hours,144,0.02466, Recently active
1408304,Boomers,United States,Premium,2016–2018 Expansion,10,8–10 years,0.18034,0.31295,0.49329,1–2 hours,360,0.09863, Recently active
1283186,Millennials,United States,Premium,2010–2012 Early adopters,16,10+ years,0.35988,0.57610,0.93598,2–4 hours,324,0.05548, Recently active
956514,Gen X,Australia,Free,2016–2018 Expansion,9,8–10 years,0.50817,0.73457,1.24275,4–6 hours,310,0.09437, Recently active
928643,Gen Z,United States,Free,2013–2015 Growth,12,10+ years,0.46031,0.74790,1.20822,4–6 hours,31,0.00708, Recently active
612730,Millennials,Canada,Free,2019–2021 Monetization,6,5–7 years,0.34603,0.49295,0.83898,2–4 hours,189,0.08630, Recently active
748424,Gen Z,India,Free,2016–2018 Expansion,10,8–10 years,0.32447,0.54943,0.87390,2–4 hours,116,0.03178, Recently active
278016,Boomers,Canada,Free,2022–2025 Mature,3,2–4 years,0.22312,0.41390,0.63703,2–4 hours,276,0.25205,Active
1399829,Millennials,India,Business,2022–2025 Mature,1,< 2 years,0.48113,0.72343,1.20456,4–6 hours,278,0.76164,Likely churned
328943,Gen Z,United States,Free,2016–2018 Expansion,9,8–10 years,0.28673,0.54457,0.83130,2–4 hours,62,0.01887, Recently active
1279410,Gen X,India,Free,2019–2021 Monetization,7,5–7 years,0.20286,0.35695,0.55982,2–4 hours,241,0.09432, Recently active
1167764,Gen Z,United States,Premium,2010–2012 Early adopters,15,10+ years,0.39197,0.72457,1.11654,4–6 hours,199,0.03635, Recently active
697218,Gen Z,United States,Free,2013–2015 Growth,11,10+ years,0.24465,0.45543,0.70008,2–4 hours,359,0.08941, Recently active
1083407,Gen Z,Brazil,Free,2013–2015 Growth,13,10+ years,0.37755,0.63733,1.01489,2–4 hours,351,0.07397, Recently active
723929,Gen X,Canada,Free,2022–2025 Mature,3,2–4 years,0.18782,0.39829,0.58610,2–4 hours,222,0.20274, Recently active
529791,Millennials,United States,Business,2019–2021 Monetization,6,5–7 years,0.54939,0.88286,1.43225,6+ hours,63,0.02877, Recently active
772046,Gen X,Other,Business,2022–2025 Mature,2,2–4 years,0.27519,0.47552,0.75071,2–4 hours,282,0.38630,Active
820115,Boomers,India,Free,2019–2021 Monetization,5,5–7 years,0.19437,0.39171,0.58608,2–4 hours,80,0.04384, Recently active
1079581,Gen X,India,Free,2010–2012 Early adopters,14,10+ years,0.40905,0.62695,1.03600,4–6 hours,280,0.05479, Recently active
432919,Gen Z,Brazil,Free,2013–2015 Growth,12,10+ years,0.34496,0.42648,0.77143,2–4 hours,305,0.06963, Recently active
143875,Gen Z,India,Free,2019–2021 Monetization,6,5–7 years,0.55544,0.81571,1.37116,4–6 hours,216,0.09863, Recently active
836296,Millennials,Canada,Free,2019–2021 Monetization,5,5–7 years,0.26908,0.47895,0.74803,2–4 hours,5,0.00274, Recently active
1320421,Gen Z,Japan,Free,2022–2025 Mature,4,2–4 years,0.22050,0.44286,0.66335,2–4 hours,310,0.21233, Recently active
419153,Gen X,United States,Free,2019–2021 Monetization,7,5–7 years,0.39074,0.59429,0.98502,4–6 hours,359,0.14051, Recently active
305579,Millennials,Australia,Free,2010–2012 Early adopters,14,10+ years,0.38114,0.60943,0.99057,2–4 hours,94,0.01840, Recently active
1402819,Boomers,Other,Premium,2010–2012 Early adopters,14,10+ years,0.27450,0.49133,0.76584,2–4 hours,217,0.04247, Recently active
32851,Gen X,United Kingdom,Free,2010–2012 Early adopters,16,10+ years,0.08539,0.14352,0.22891,<1 hour,105,0.01798, Recently active
473356,Gen X,Brazil,Premium,2019–2021 Monetization,7,5–7 years,0.40833,0.70276,1.11110,4–6 hours,292,0.11429, Recently active
994840,Millennials,Australia,Free,2010–2012 Early adopters,16,10+ years,0.51957,0.81171,1.33128,6+ hours,287,0.04914, Recently active
205794,Gen Z,South Korea,Free,2019–2021 Monetization,5,5–7 years,0.22676,0.21771,0.44448,<1 hour,271,0.14849, Recently active
1187659,Gen X,Brazil,Free,2022–2025 Mature,4,2–4 years,0.12798,0.32914,0.45712,1–2 hours,243,0.16644, Recently active
643180,Millennials,South Korea,Premium,2013–2015 Growth,13,10+ years,0.11733,0.14686,0.26419,<1 hour,328,0.06913, Recently active
718149,Gen X,United Kingdom,Free,2010–2012 Early adopters,14,10+ years,0.19870,0.29210,0.49079,1–2 hours,193,0.03777, Recently active
346238,Millennials,India,Free,2013–2015 Growth,13,10+ years,0.08859,0.19962,0.28821,<1 hour,245,0.05163, Recently active
71329,Gen Z,United States,Premium,2022–2025 Mature,1,< 2 years,0.34377,0.69124,1.03501,4–6 hours,356,0.97534,Likely churned
925880,Millennials,Brazil,Free,2010–2012 Early adopters,16,10+ years,0.21187,0.35086,0.56273,1–2 hours,340,0.05822, Recently active
1014310,Gen X,United States,Business,2013–2015 Growth,13,10+ years,0.36852,0.63552,1.00404,4–6 hours,244,0.05142, Recently active
455403,Gen X,United States,Free,2013–2015 Growth,12,10+ years,0.15426,0.18362,0.33788,<1 hour,58,0.01324, Recently active
591313,Millennials,Germany,Free,2022–2025 Mature,3,2–4 years,0.33642,0.64486,0.98128,4–6 hours,14,0.01279, Recently active
195091,Millennials,Other,Free,2010–2012 Early adopters,15,10+ years,0.20244,0.35229,0.55472,1–2 hours,340,0.06210, Recently active
310551,Gen X,India,Premium,2022–2025 Mature,4,2–4 years,0.10457,0.11019,0.21476,<1 hour,305,0.20890, Recently active
145300,Millennials,Brazil,Premium,2010–2012 Early adopters,15,10+ years,0.46473,0.69714,1.16187,4–6 hours,106,0.01936, Recently active
941108,Gen Z,United States,Free,2019–2021 Monetization,5,5–7 years,0.25186,0.35990,0.61177,1–2 hours,157,0.08603, Recently active
