user_id,app_name,age,gender,country,urban_rural,income_level,employment_status,education_level,relationship_status,has_children,exercise_hours_per_week,sleep_hours_per_night,diet_quality,smoking,alcohol_frequency,perceived_stress_score,self_reported_happiness,body_mass_index,blood_pressure_systolic,blood_pressure_diastolic,daily_steps_count,weekly_work_hours,hobbies_count,social_events_per_month,books_read_per_year,volunteer_hours_per_month,travel_frequency_per_year,daily_active_minutes_instagram,sessions_per_day,posts_created_per_week,reels_watched_per_day,stories_viewed_per_day,likes_given_per_day,comments_written_per_day,dms_sent_per_week,dms_received_per_week,ads_viewed_per_day,ads_clicked_per_day,time_on_feed_per_day,time_on_explore_per_day,time_on_messages_per_day,time_on_reels_per_day,followers_count,following_count,uses_premium_features,notification_response_rate,account_creation_year,last_login_date,average_session_length_minutes,content_type_preference,preferred_content_theme,privacy_setting_level,two_factor_auth_enabled,biometric_login_used,linked_accounts_count,subscription_status,user_engagement_score
501926,Instagram,40,Male,United Kingdom,Urban,Middle,Full-time employed,High school,Single,t,4.1,7.3,Very poor,No,Rarely,26,1,24.5,126,91,7854,44.3,2,5,7,6.8,3,237.0,8,8,184,112,151,42,36,34,22,6,137,61,27,56,6207,9771,t,0.75,2016,2025-09-03,29.6,Live,Tech,Public,t,f,3,Free,1.09
485692,Instagram,44,Male,South Korea,Urban,Lower-middle,Full-time employed,High school,Single,f,5.0,8.1,Excellent,No,Rarely,2,4,19.9,127,89,8132,32.8,4,3,10,7.5,4,5.0,1,4,40,36,29,16,8,7,5,1,3,1,1,2,193,283,f,0.76,2024,2025-03-08,5.0,Videos,Art,Public,t,t,5,Premium,12.17
562901,Instagram,44,Male,United Kingdom,Urban,Middle,Full-time employed,Some college,Single,t,5.6,7.3,Average,Former,Rarely,4,10,26.8,95,69,8056,31.1,1,2,7,9.4,0,5.0,1,1,49,23,22,8,10,6,2,1,3,1,1,1,904,1255,t,0.1,2010,2025-07-27,5.0,Photos,Tech,Friends only,f,f,0,Free,6.83
1000391,Instagram,52,Female,United States,Urban,High,Full-time employed,High school,In a relationship,f,9.7,8.6,Poor,Former,Never,9,1,19.7,134,76,8160,28.8,5,5,9,7.7,2,188.0,8,2,175,119,125,32,38,42,12,2,78,21,43,56,1897,1892,t,0.02,2012,2025-02-14,23.5,Videos,Travel,Public,t,t,2,Free,1.03
567257,Instagram,52,Male,Japan,Rural,Upper-middle,Full-time employed,Some college,Single,t,11.2,7.9,Good,No,Weekly,24,9,27.6,116,75,8059,46.9,3,4,8,6.5,2,138.0,4,9,110,81,121,20,24,22,17,4,61,21,16,51,3991,6848,t,0.02,2018,2025-08-04,34.5,Mixed,Tech,Public,t,t,1,Free,1.35
221805,Instagram,38,Non-binary,Brazil,Urban,Middle,Student,High school,Married,f,7.5,5.5,Poor,Yes,Never,35,5,27.2,100,73,8214,41.4,0,2,9,3.1,0,297.0,13,4,217,149,172,50,36,39,29,6,170,71,42,116,529,635,f,0.4,2011,2025-08-13,22.8,Live,Art,Private,t,f,2,Free,0.95
1232028,Instagram,42,Male,India,Rural,Lower-middle,Full-time employed,High school,Single,f,3.8,7.4,Good,No,Daily,14,2,28.0,128,67,8008,50.7,2,2,10,1.0,3,138.0,6,3,144,79,88,29,17,33,9,4,75,20,14,55,2878,3802,t,0.87,2013,2025-11-16,23.0,Photos,Art,Private,t,f,4,Free,1.12
133839,Instagram,55,Female,United Kingdom,Rural,Low,Student,High school,In a relationship,t,4.5,6.4,Poor,No,Daily,1,10,27.5,104,81,7977,47.5,2,7,15,5.4,5,6.0,1,3,42,28,36,14,18,8,7,2,3,1,1,2,4349,9040,f,0.66,2017,2025-01-19,6.0,Photos,Music,Private,t,f,3,Free,10.43
866047,Instagram,41,Male,Japan,Suburban,High,Freelancer,Bachelor’s,In a relationship,t,1.1,5.0,Average,No,Never,35,3,27.8,125,79,8039,34.3,1,5,8,5.3,2,378.0,35,6,272,150,220,62,48,51,37,11,224,95,92,147,11442,8797,f,0.16,2014,2025-01-30,10.8,Photos,Travel,Public,t,t,3,Free,0.96
1341476,Instagram,13,Male,United States,Urban,Lower-middle,Student,High school,Married,t,16.5,7.1,Good,No,Rarely,14,10,17.9,114,74,8097,40.7,3,9,15,7.5,3,36.0,1,10,142,53,41,17,6,15,5,2,18,4,9,11,2283,1947,t,0.47,2018,2025-10-29,36.0,Mixed,Fashion,Friends only,f,f,3,Free,2.84
1305313,Instagram,15,Female,Germany,Rural,Middle,Full-time employed,Master’s,Single,f,5.0,8.4,Average,No,Several times a week,17,8,19.9,121,90,7984,58.4,4,1,8,14.2,6,145.0,13,8,202,103,98,28,16,17,13,4,67,30,23,47,839,1086,t,0.11,2018,2025-05-17,11.2,Reels,Tech,Private,t,t,2,Business,1.22
1023280,Instagram,55,Male,Brazil,Urban,Middle,Full-time employed,High school,In a relationship,t,12.5,5.3,Good,Former,Weekly,22,10,21.8,130,93,8095,58.3,2,5,6,6.9,2,119.0,5,2,102,88,88,19,16,24,21,2,62,26,24,28,219,358,f,0.55,2020,2025-06-28,23.8,Photos,Food,Friends only,t,f,0,Free,1.1
128515,Instagram,14,Prefer not to say,United States,Rural,Middle,Full-time employed,High school,Married,f,11.0,7.0,Average,No,Weekly,6,4,15.3,136,91,7969,56.7,2,4,10,2.7,3,46.0,3,9,147,47,50,15,19,10,6,3,27,12,11,16,1151,770,f,0.78,2011,2025-03-26,15.3,Mixed,Fitness,Private,f,f,3,Free,2.28
1153498,Instagram,37,Female,India,Urban,Lower-middle,Freelancer,Bachelor’s,Married,f,5.4,6.1,Average,No,Several times a week,40,10,17.2,132,91,7760,51.8,2,4,18,6.4,3,235.0,10,14,181,121,138,40,26,39,29,8,96,55,25,82,3559,2988,f,0.54,2012,2025-06-16,23.5,Live,Fashion,Public,t,t,3,Free,1.1
1181805,Instagram,19,Male,India,Urban,Lower-middle,Freelancer,Some college,Single,f,9.9,8.7,Excellent,No,Rarely,25,5,25.9,97,78,7963,56.2,1,2,8,10.5,1,240.0,9,13,256,130,122,33,34,37,21,3,99,62,41,76,1072,1951,t,0.11,2017,2025-11-26,26.7,Stories,Tech,Public,f,t,2,Free,0.94
139797,Instagram,20,Male,South Korea,Urban,Low,Student,Other,Single,f,6.8,7.5,Average,No,Rarely,20,4,24.7,145,80,8080,50.7,2,3,11,6.6,2,222.0,16,16,257,96,129,35,38,31,23,7,92,52,54,53,3987,9634,f,0.46,2011,2025-12-12,13.9,Reels,Fashion,Private,t,t,3,Free,1.11
605390,Instagram,40,Female,India,Urban,High,Student,Bachelor’s,Single,f,3.5,7.6,Good,Yes,Rarely,6,8,26.7,98,82,8088,53.3,2,1,9,4.0,6,5.0,1,2,29,38,30,7,14,7,3,2,3,1,1,2,248,146,f,0.56,2021,2025-01-06,5.0,Mixed,Other,Friends only,f,f,3,Free,8.33
1183374,Instagram,42,Female,Other,Urban,Upper-middle,Part-time,Other,Single,t,6.0,7.6,Good,No,Weekly,21,7,28.4,146,75,7917,49.2,4,6,11,5.8,2,209.0,9,7,156,122,125,32,39,26,25,8,117,27,35,69,3071,5498,t,0.56,2016,2025-11-01,23.2,Mixed,Tech,Friends only,t,f,5,Premium,1.0
1108315,Instagram,47,Male,India,Suburban,Middle,Full-time employed,High school,Single,f,8.2,6.6,Poor,No,Rarely,11,7,25.6,132,74,8014,37.0,1,5,10,3.5,8,135.0,9,2,137,93,90,24,32,26,18,6,76,17,29,35,77,143,f,0.37,2022,2025-09-20,15.0,Photos,Fitness,Public,f,f,4,Free,1.06
1214519,Instagram,46,Male,India,Urban,Lower-middle,Student,Master’s,In a relationship,f,6.4,7.7,Average,No,Several times a week,1,5,16.5,97,76,7866,37.9,7,3,9,4.0,6,36.0,3,6,57,46,44,12,16,9,7,6,18,10,8,8,4099,2032,f,0.64,2012,2025-09-11,12.0,Mixed,Food,Friends only,f,f,2,Free,2.32
554945,Instagram,28,Male,United States,Rural,Middle,Student,High school,In a relationship,f,6.1,6.1,Average,No,Rarely,8,1,25.5,104,80,8190,26.1,0,6,11,4.4,3,212.0,10,4,253,126,150,36,25,32,21,4,98,56,48,76,968,607,f,0.58,2014,2025-06-18,21.2,Live,Other,Private,f,f,3,Free,1.1
102797,Instagram,39,Female,Other,Urban,High,Unemployed,High school,Single,f,3.7,5.9,Good,Yes,Several times a week,25,10,24.8,147,98,8044,34.6,2,2,14,7.4,5,174.0,18,3,167,89,121,41,31,39,24,5,96,35,41,54,1910,1887,f,0.91,2023,2025-11-24,9.7,Photos,Food,Private,f,f,2,Free,1.21
222711,Instagram,30,Female,Brazil,Suburban,Upper-middle,Freelancer,Bachelor’s,Single,f,2.6,7.9,Excellent,No,Rarely,33,1,22.9,90,77,7980,43.9,0,7,9,3.8,5,339.0,10,9,240,149,191,54,37,56,32,9,162,92,47,123,458,514,f,0.96,2014,2025-02-04,33.9,Live,Fashion,Public,t,t,3,Business,0.96
523901,Instagram,57,Male,Japan,Urban,Lower-middle,Full-time employed,Bachelor’s,Single,f,7.7,7.7,Very poor,Former,Weekly,28,2,18.8,112,99,8185,28.7,5,6,8,4.3,2,275.0,8,2,220,147,171,46,29,37,30,17,144,51,68,100,260,561,t,0.23,2024,2025-11-28,34.4,Mixed,Tech,Private,t,t,2,Free,0.97
692585,Instagram,53,Female,Australia,Urban,Middle,Student,Some college,Single,f,2.9,6.9,Average,No,Never,1,7,26.2,100,88,8026,29.2,2,6,7,3.8,4,5.0,1,1,39,34,38,5,14,4,1,0,3,1,1,2,6080,9561,f,0.87,2012,2025-09-06,5.0,Videos,Fitness,Public,f,t,1,Free,8.5
505912,Instagram,43,Male,India,Urban,High,Full-time employed,High school,In a relationship,f,12.5,7.2,Good,No,Never,17,3,28.2,94,92,8036,45.4,0,1,11,6.0,2,157.0,11,3,130,100,88,23,30,38,18,7,82,38,20,37,2237,1330,f,0.21,2014,2025-07-21,14.3,Live,Art,Private,f,t,2,Premium,0.91
868504,Instagram,52,Female,United States,Urban,Low,Full-time employed,Bachelor’s,Single,f,3.9,7.4,Poor,Yes,Never,40,10,26.9,94,86,8024,42.7,2,1,7,5.0,4,220.0,14,12,172,112,115,42,36,40,32,4,131,52,49,66,1482,1113,f,0.79,2020,2025-09-29,15.7,Live,Fitness,Friends only,t,f,4,Free,1.06
1345451,Instagram,55,Female,United States,Suburban,Middle,Unemployed,Some college,Married,f,6.1,6.7,Excellent,Yes,Never,8,9,28.5,151,89,7955,44.8,1,8,14,1.5,2,7.0,1,3,41,29,34,7,11,11,4,3,3,2,2,2,1630,3094,f,0.4,2019,2025-04-22,7.0,Videos,Other,Public,f,f,5,Free,7.12
250584,Instagram,15,Female,United Kingdom,Rural,Middle,Full-time employed,High school,Married,t,3.8,7.8,Poor,No,Never,12,10,24.2,92,63,8064,31.1,0,5,14,3.1,5,118.0,9,4,179,69,74,19,20,18,12,4,63,13,18,36,857,1441,f,0.18,2016,2025-09-09,13.1,Live,Travel,Friends only,f,t,4,Free,1.04
897038,Instagram,22,Female,United States,Rural,Middle,Full-time employed,Bachelor’s,Single,f,8.3,6.4,Very poor,No,Rarely,14,4,25.8,122,80,7976,36.9,3,7,13,5.3,5,146.0,15,10,216,95,115,25,28,25,16,4,75,32,35,51,1165,565,f,0.84,2020,2025-09-17,9.7,Videos,Music,Friends only,t,f,0,Premium,1.33
152364,Instagram,64,Female,Canada,Suburban,Lower-middle,Full-time employed,Other,Single,f,2.1,7.3,Very poor,Yes,Rarely,11,8,24.4,131,70,7919,53.9,2,3,16,2.8,4,5.0,1,3,48,31,34,8,8,12,5,0,3,1,1,2,996,519,f,0.76,2013,2025-10-06,5.0,Videos,Food,Friends only,t,f,3,Free,9.83
231520,Instagram,47,Male,United Kingdom,Urban,Lower-middle,Retired,High school,Single,t,11.9,8.4,Very poor,Former,Several times a week,37,3,22.0,124,67,8084,42.5,0,4,12,8.0,2,324.0,12,10,216,150,187,69,46,53,31,5,159,44,78,80,184,361,f,0.98,2014,2025-03-18,27.0,Videos,Fashion,Public,t,f,1,Free,1.09
892661,Instagram,31,Female,South Korea,Urban,Upper-middle,Part-time,High school,Married,f,8.1,7.4,Good,No,Weekly,28,3,18.9,109,63,8128,46.5,2,4,9,4.4,2,324.0,29,3,223,143,164,52,46,44,32,8,187,39,43,103,411,338,f,0.34,2012,2025-05-29,11.2,Live,Fitness,Private,t,t,1,Business,0.85
1195170,Instagram,23,Female,Canada,Rural,Middle,Full-time employed,Bachelor’s,Married,f,9.0,7.4,Poor,No,Never,38,9,25.1,98,66,7840,33.9,3,2,15,5.5,5,290.0,22,12,289,150,165,59,41,43,24,7,164,63,70,102,5376,2151,t,0.72,2012,2025-01-28,13.2,Stories,Travel,Private,f,f,3,Business,1.1
719394,Instagram,13,Female,Japan,Urban,Middle,Part-time,High school,Married,f,12.8,7.6,Average,No,Weekly,30,2,21.5,123,93,7888,52.1,4,1,7,6.3,4,379.0,19,14,300,150,222,58,38,49,32,7,222,88,76,93,2848,3119,f,0.36,2014,2025-06-11,19.9,Videos,Music,Friends only,t,t,5,Free,1.0
1017246,Instagram,22,Male,Japan,Suburban,Lower-middle,Unemployed,Bachelor’s,In a relationship,f,8.4,7.3,Average,Former,Weekly,31,4,25.5,148,95,7997,40.2,2,4,19,2.6,4,292.0,11,7,295,127,170,50,43,40,42,7,130,67,62,61,1753,1639,t,0.08,2014,2025-05-02,26.5,Mixed,Food,Public,t,f,0,Free,0.99
1371423,Instagram,37,Male,Other,Urban,Lower-middle,Full-time employed,High school,Single,f,6.7,5.7,Average,No,Never,31,10,15.1,123,71,8076,54.3,3,2,9,5.7,1,255.0,22,7,202,127,169,41,34,37,29,2,138,50,60,56,7207,10000,f,0.07,2012,2025-12-12,11.6,Reels,Fitness,Public,t,f,1,Free,1.06
43819,Instagram,33,Female,South Korea,Suburban,Low,Full-time employed,High school,In a relationship,f,3.3,6.4,Good,Former,Several times a week,33,10,24.8,139,94,8088,36.7,0,12,13,1.5,3,233.0,13,3,179,135,144,49,26,42,23,5,114,30,37,47,3387,8042,f,0.52,2018,2025-02-04,17.9,Videos,Food,Friends only,f,f,3,Free,1.07
444417,Instagram,45,Male,India,Urban,Middle,Full-time employed,Master’s,Single,t,11.6,8.1,Average,No,Weekly,7,2,25.8,115,63,8031,28.9,3,3,8,0.3,6,205.0,8,8,168,108,126,41,32,37,18,8,87,25,25,63,2394,3972,f,0.13,2016,2025-06-20,25.6,Mixed,Travel,Friends only,t,f,1,Free,1.13
603135,Instagram,26,Female,United States,Suburban,Middle,Full-time employed,Some college,In a relationship,f,10.3,7.6,Good,No,Rarely,32,9,18.7,125,64,7952,36.3,1,2,16,3.6,1,234.0,8,5,284,137,130,37,33,45,20,6,136,45,42,83,121,238,f,0.66,2013,2025-01-09,29.2,Reels,Tech,Public,t,f,1,Business,0.93
1368037,Instagram,38,Male,Other,Urban,Low,Full-time employed,High school,Single,f,3.3,7.3,Average,No,Never,1,8,24.2,119,87,8010,49.2,4,6,6,2.8,4,68.0,3,5,71,61,68,16,16,8,14,1,40,16,12,27,1359,1040,f,0.59,2019,2025-04-15,22.7,Live,Fitness,Friends only,f,t,4,Free,1.67
1291609,Instagram,48,Female,Other,Suburban,Middle,Freelancer,High school,Married,t,15.6,9.1,Average,Yes,Rarely,17,3,24.2,129,79,8025,40.7,4,1,10,3.3,1,208.0,6,12,168,117,112,26,32,29,19,7,107,61,42,63,3714,2700,f,0.76,2025,2025-11-06,34.7,Stories,Tech,Private,t,f,3,Business,0.96
234116,Instagram,44,Male,Other,Urban,High,Full-time employed,Bachelor’s,In a relationship,f,2.6,7.6,Average,No,Never,24,4,29.2,110,90,7961,52.8,4,3,6,2.1,4,173.0,8,2,162,119,104,37,21,33,18,6,92,29,31,66,98,87,f,0.54,2021,2025-05-28,21.6,Reels,Tech,Friends only,f,f,0,Free,1.06
492540,Instagram,57,Female,Japan,Suburban,Upper-middle,Full-time employed,Some college,Married,t,5.1,5.9,Poor,No,Never,13,9,19.8,146,60,8080,36.4,1,7,11,2.3,3,36.0,1,4,59,38,38,4,15,9,12,1,21,5,5,12,1100,503,t,0.7,2017,2025-02-08,36.0,Stories,Art,Private,t,f,1,Free,1.57
966399,Instagram,39,Male,Brazil,Urban,Lower-middle,Full-time employed,Bachelor’s,Married,t,7.6,6.7,Good,No,Daily,2,3,20.4,92,97,8099,48.5,3,5,9,1.9,4,86.0,3,5,78,64,63,15,20,17,14,3,37,13,9,31,43,95,f,0.72,2011,2025-03-10,28.7,Videos,Fashion,Public,t,f,0,Premium,1.24
664403,Instagram,24,Male,United Kingdom,Suburban,Middle,Student,Bachelor’s,Single,f,13.7,8.0,Poor,No,Rarely,3,4,21.0,123,63,8067,20.6,5,3,9,7.2,3,139.0,7,10,195,83,104,32,21,39,19,5,73,19,16,36,3157,5488,f,0.73,2019,2025-04-25,19.9,Reels,Travel,Private,t,f,2,Business,1.41
183345,Instagram,62,Male,Canada,Suburban,Lower-middle,Full-time employed,High school,Single,f,4.9,6.3,Good,Yes,Rarely,37,5,28.2,120,77,8039,47.9,2,3,9,4.2,4,415.0,12,14,300,150,238,74,45,42,40,12,181,97,98,148,25281,10000,f,0.01,2021,2025-01-25,34.6,Reels,Fashion,Friends only,t,t,1,Free,1.03
1410134,Instagram,21,Female,United Kingdom,Suburban,Middle,Full-time employed,Other,Single,f,5.8,7.3,Average,Former,Never,17,5,29.6,93,99,7987,50.1,5,4,7,7.1,4,121.0,7,6,218,80,99,18,21,26,8,2,59,15,15,27,312,373,f,0.95,2025,2025-09-30,17.3,Stories,Food,Friends only,t,t,3,Free,1.25
243515,Instagram,42,Male,India,Suburban,Middle,Full-time employed,Master’s,Married,t,7.9,6.3,Very poor,No,Rarely,28,1,26.8,143,75,8013,29.9,2,7,8,5.7,4,292.0,18,2,213,150,170,51,32,44,39,6,135,30,50,93,1428,892,f,0.95,2022,2025-09-09,16.2,Stories,Music,Public,f,f,1,Business,0.95
50901,Instagram,51,Male,Other,Urban,Low,Full-time employed,Bachelor’s,Married,f,3.0,6.5,Average,Yes,Weekly,24,4,26.2,106,74,8196,25.2,2,2,12,2.2,4,222.0,25,6,157,98,179,38,37,33,15,4,129,64,39,87,745,1679,f,0.89,2016,2025-06-23,8.9,Stories,Other,Private,t,t,3,Premium,1.22
261729,Instagram,13,Female,Other,Suburban,Upper-middle,Unemployed,High school,Single,t,3.6,7.6,Poor,No,Rarely,40,9,18.0,135,82,7863,37.2,1,4,10,1.0,2,347.0,12,16,300,150,185,50,35,44,39,8,142,96,48,77,984,1843,f,0.46,2017,2025-08-29,28.9,Stories,Art,Public,f,t,3,Free,0.96
222053,Instagram,16,Male,India,Urban,Lower-middle,Full-time employed,Some college,Single,f,17.3,8.0,Poor,No,Rarely,34,4,29.5,138,95,8156,53.7,1,2,8,1.7,0,438.0,47,9,300,150,261,78,55,61,50,9,201,124,60,166,2149,3608,f,0.36,2014,2025-01-25,9.3,Mixed,Art,Private,f,t,1,Premium,1.01
1469802,Instagram,15,Male,Brazil,Urban,Middle,Student,Some college,Married,f,15.6,6.8,Poor,Former,Rarely,33,9,26.8,137,73,8168,40.5,3,4,10,2.0,2,252.0,10,11,258,138,157,34,25,35,32,5,110,39,30,58,3292,4842,f,0.76,2022,2025-03-31,25.2,Live,Fashion,Friends only,f,f,3,Premium,1.02
193349,Instagram,55,Male,South Korea,Suburban,Low,Student,Some college,Single,f,13.4,7.0,Very poor,Yes,Never,0,7,24.7,94,62,8030,39.3,2,3,8,1.8,3,5.0,1,3,52,36,29,5,14,4,4,1,3,1,1,2,1309,656,f,0.99,2014,2025-04-06,5.0,Videos,Food,Private,f,f,2,Free,8.0
958117,Instagram,14,Male,India,Urban,High,Retired,High school,In a relationship,f,13.8,6.6,Very poor,No,Rarely,12,9,31.5,145,78,8055,40.2,2,1,14,2.8,1,84.0,4,8,193,72,68,14,24,20,12,2,36,14,17,26,1023,2539,f,0.7,2010,2025-07-23,21.0,Videos,Other,Public,t,f,2,Free,1.41
1054331,Instagram,18,Female,Australia,Suburban,Upper-middle,Freelancer,High school,Married,f,8.9,6.1,Average,No,Weekly,5,3,27.9,143,70,7877,32.2,5,4,14,4.0,3,105.0,4,10,181,54,65,20,27,23,14,3,59,20,22,36,2610,4912,f,0.14,2021,2025-12-19,26.2,Live,Other,Private,t,f,2,Free,1.27
338588,Instagram,39,Female,United States,Suburban,Lower-middle,Full-time employed,Some college,Divorced,t,6.8,6.7,Average,No,Never,14,3,22.0,114,75,7874,29.4,2,3,12,7.3,2,184.0,9,2,134,110,123,30,28,29,17,2,104,39,45,64,1973,2497,t,0.84,2016,2025-01-20,20.4,Videos,Other,Private,f,t,3,Free,1.02
877354,Instagram,36,Female,India,Rural,Upper-middle,Full-time employed,High school,In a relationship,f,6.3,7.3,Good,No,Never,16,2,25.0,121,85,7963,42.2,2,6,8,5.5,3,251.0,23,9,197,141,136,42,37,48,22,9,116,27,55,64,3987,4721,f,0.12,2018,2025-03-25,10.9,Mixed,Fitness,Private,t,f,0,Free,0.98
230842,Instagram,43,Male,India,Suburban,Low,Freelancer,High school,Married,t,3.7,6.8,Poor,No,Never,4,4,29.0,125,77,7963,42.7,0,2,6,3.9,2,77.0,4,3,89,58,74,9,13,27,11,2,44,11,17,23,4997,10000,f,0.38,2017,2025-02-11,19.2,Mixed,Art,Public,f,f,3,Free,1.29
1286154,Instagram,45,Female,Germany,Urban,Upper-middle,Full-time employed,Bachelor’s,Single,f,12.4,9.2,Good,No,Rarely,10,6,24.3,135,92,8048,49.1,1,2,14,3.4,7,95.0,9,1,73,74,71,19,19,19,4,4,43,27,19,35,1637,3941,f,0.73,2019,2025-08-09,10.6,Videos,Travel,Friends only,t,f,3,Free,1.17
1101677,Instagram,28,Male,Japan,Suburban,Low,Student,Some college,In a relationship,f,5.2,7.7,Good,No,Rarely,33,6,21.9,158,83,8025,31.9,1,3,11,3.3,3,285.0,18,6,299,140,163,65,41,39,32,14,158,51,47,88,680,812,f,0.35,2018,2025-09-15,15.8,Photos,Travel,Public,f,t,0,Free,1.09
518633,Instagram,17,Male,Japan,Suburban,High,Student,High school,Single,f,8.5,7.1,Good,No,Rarely,31,5,30.0,100,88,8011,33.2,4,2,13,8.1,2,296.0,11,11,300,130,160,49,38,42,38,6,137,45,56,62,665,1168,f,0.25,2023,2025-11-11,26.9,Videos,Other,Public,t,t,3,Free,0.98
1370022,Instagram,51,Female,United States,Suburban,Lower-middle,Full-time employed,High school,Single,f,2.1,5.9,Average,No,Daily,24,8,21.9,155,81,7928,37.0,3,4,11,0.5,4,199.0,10,4,192,103,115,27,30,31,14,6,82,22,44,50,707,818,t,0.55,2019,2025-04-30,19.9,Stories,Fitness,Private,f,f,2,Business,0.9
211026,Instagram,43,Female,United States,Urban,Middle,Student,Bachelor’s,Single,f,2.0,7.4,Poor,Former,Daily,18,3,21.4,133,94,7927,40.4,1,6,9,3.0,3,164.0,7,3,122,93,114,24,24,30,11,7,66,43,29,57,513,1261,t,0.3,2020,2025-04-27,23.4,Stories,Art,Friends only,t,f,2,Free,1.04
1104793,Instagram,58,Female,Canada,Urban,Middle,Student,Some college,In a relationship,f,10.5,9.5,Good,No,Never,12,2,20.2,154,81,7847,31.5,3,6,3,5.4,2,96.0,4,1,102,83,77,18,26,24,11,1,42,25,24,34,164,78,t,0.99,2014,2025-05-21,24.0,Reels,Art,Private,t,f,1,Free,1.2
405673,Instagram,23,Male,United States,Suburban,Lower-middle,Full-time employed,High school,Married,t,7.6,7.0,Poor,No,Never,11,3,27.7,104,99,8090,27.9,5,1,14,6.1,0,155.0,14,12,198,87,112,34,26,27,16,5,91,23,34,41,4359,5003,t,0.27,2018,2025-03-19,11.1,Live,Fashion,Friends only,t,f,1,Premium,1.38
517722,Instagram,40,Male,United Kingdom,Urban,Middle,Freelancer,Bachelor’s,In a relationship,f,7.1,8.0,Good,No,Several times a week,11,9,28.8,110,70,8003,30.2,3,2,15,3.8,4,43.0,1,4,68,50,43,9,5,19,11,0,19,7,11,14,3446,8240,f,0.32,2016,2025-03-01,43.0,Photos,Food,Friends only,f,t,1,Free,1.66
548185,Instagram,61,Female,United States,Urban,Middle,Full-time employed,High school,Married,f,5.2,8.6,Average,No,Several times a week,17,2,25.7,112,75,7954,31.9,2,4,10,0.8,5,198.0,6,3,160,109,131,38,19,42,24,7,111,36,45,62,474,753,f,0.04,2014,2025-03-09,33.0,Stories,Food,Public,t,t,3,Free,1.09
1289475,Instagram,43,Male,United States,Suburban,Middle,Full-time employed,Some college,In a relationship,f,5.8,8.2,Good,Former,Never,36,10,26.0,150,87,7923,41.0,3,4,10,4.1,3,235.0,7,8,208,114,137,45,35,37,23,4,110,26,32,74,263,463,f,0.83,2022,2025-02-13,33.6,Reels,Travel,Friends only,t,t,1,Free,1.06
1188200,Instagram,57,Male,United Kingdom,Urban,Upper-middle,Part-time,Some college,Married,f,8.4,6.8,Good,No,Rarely,7,3,23.9,93,80,7838,40.8,3,4,12,6.9,2,124.0,12,3,99,91,85,21,25,23,19,4,62,29,20,27,716,1215,f,0.43,2010,2025-08-07,10.3,Mixed,Music,Friends only,f,f,1,Free,1.09
39543,Instagram,41,Male,India,Urban,High,Full-time employed,Bachelor’s,Married,f,9.5,4.7,Poor,No,Rarely,19,6,28.2,129,98,7883,33.1,2,5,12,7.0,2,194.0,6,2,143,123,107,34,25,25,26,6,78,28,20,39,418,283,f,0.19,2019,2025-05-14,32.3,Mixed,Music,Friends only,t,f,1,Free,0.93
1396327,Instagram,49,Female,Japan,Suburban,Low,Freelancer,Master’s,Married,f,6.5,6.6,Average,No,Rarely,9,1,25.5,131,62,7886,39.6,4,6,13,4.1,3,168.0,5,3,158,111,118,30,35,33,16,3,82,48,22,66,926,2281,f,0.53,2015,2025-08-19,33.6,Live,Tech,Public,t,t,3,Free,1.11
1275655,Instagram,35,Male,United States,Rural,High,Full-time employed,High school,Single,t,6.5,6.2,Average,Yes,Rarely,22,4,24.3,94,74,8216,29.9,1,4,6,2.9,2,288.0,9,8,243,130,172,60,52,34,31,8,142,74,41,76,1985,3000,f,0.12,2016,2025-10-13,32.0,Reels,Food,Friends only,t,t,0,Free,1.09
517466,Instagram,38,Male,South Korea,Urban,Middle,Freelancer,Some college,Married,f,15.1,6.3,Good,No,Never,35,4,25.1,108,83,8107,19.3,6,2,15,3.7,2,280.0,17,2,178,137,146,61,35,39,36,5,153,53,51,108,542,691,f,0.47,2013,2025-01-17,16.5,Videos,Other,Public,t,t,3,Premium,0.98
1311371,Instagram,18,Female,India,Urban,Lower-middle,Full-time employed,Bachelor’s,Married,f,3.8,8.1,Good,No,Never,5,1,27.1,134,60,8204,38.0,4,2,10,2.7,5,182.0,12,6,214,102,121,30,15,35,16,2,102,46,43,48,1312,1318,t,0.52,2017,2025-01-16,15.2,Stories,Tech,Private,t,f,1,Premium,1.09
1229718,Instagram,54,Female,India,Suburban,Middle,Student,Other,In a relationship,f,5.7,6.4,Average,Former,Never,33,3,23.8,95,77,8017,24.0,7,3,17,1.3,2,262.0,17,7,177,121,163,51,32,31,24,4,157,60,49,78,2222,1467,f,0.49,2014,2025-11-13,15.4,Photos,Tech,Friends only,f,f,3,Free,1.09
2087,Instagram,23,Male,Australia,Rural,Lower-middle,Full-time employed,Bachelor’s,Single,f,7.0,5.1,Very poor,No,Weekly,38,9,25.8,150,82,8030,40.4,3,5,19,5.2,5,295.0,16,15,292,118,157,50,33,57,19,5,120,56,39,98,1883,1695,f,0.66,2017,2025-09-25,18.4,Live,Fitness,Friends only,t,f,4,Free,1.02
